Region,Country,Date,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Gaggenau_Rotenfels_Bad,Germany,2015-03-28,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-04-20,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-05-11,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-06-15,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-07-26,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-08-02,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-09-09,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-10-20,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-11-07,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2015-12-19,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-01-15,,,,,,4,0.129032258064516,4,1
Gaggenau_Rotenfels_Bad,Germany,2016-02-20,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-03-04,,,,,,2,0.0645161290322581,2,1
Gaggenau_Rotenfels_Bad,Germany,2016-04-02,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-05-10,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-06-26,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-07-30,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-08-09,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-09-06,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-10-18,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-11-17,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2016-12-30,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-01-03,,,,,,5,0.32258064516129,3,5
Gaggenau_Rotenfels_Bad,Germany,2017-02-03,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-03-19,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-04-12,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-05-02,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-06-18,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-07-08,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-08-10,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-09-15,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-10-16,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-11-07,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2017-12-07,,,,,,5,0.161290322580645,2,3
Gaggenau_Rotenfels_Bad,Germany,2018-01-01,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-02-08,,,,,,8,0.285714285714286,8,1
Gaggenau_Rotenfels_Bad,Germany,2018-03-28,,,,,,3,0.0967741935483871,2,2
Gaggenau_Rotenfels_Bad,Germany,2018-04-01,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-05-04,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-06-02,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-07-20,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-08-04,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-09-02,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-10-09,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-11-19,,,,,,0,0.0,0,0
Gaggenau_Rotenfels_Bad,Germany,2018-12-30,,,,,,4,0.129032258064516,4,1
Geiselhoring,Germany,2015-01-28,,,,,,19,2.48387096774194,17,15
Geiselhoring,Germany,2015-02-09,,,,,,8,0.428571428571429,3,6
Geiselhoring,Germany,2015-03-22,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-04-24,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-05-29,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-06-07,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-07-13,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-08-29,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-09-25,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-10-22,,,,,,0,0.0,0,0
Geiselhoring,Germany,2015-11-14,,,,,,3,0.1,2,2
Geiselhoring,Germany,2015-12-05,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-01-23,,,,,,20,1.96774193548387,9,16
Geiselhoring,Germany,2016-02-19,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-03-16,,,,,,3,0.161290322580645,3,2
Geiselhoring,Germany,2016-04-22,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-05-05,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-06-15,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-07-20,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-08-21,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-09-13,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-10-09,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-11-15,,,,,,0,0.0,0,0
Geiselhoring,Germany,2016-12-17,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-01-22,,,,,,23,5.2258064516129,13,29
Geiselhoring,Germany,2017-02-24,,,,,,0,0.357142857142857,3,4
Geiselhoring,Germany,2017-03-11,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-04-22,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-05-14,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-06-23,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-07-15,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-08-14,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-09-20,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-10-27,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-11-04,,,,,,0,0.0,0,0
Geiselhoring,Germany,2017-12-21,,,,,,17,0.548387096774194,7,4
Geiselhoring,Germany,2018-01-25,,,,,,13,0.548387096774194,4,6
Geiselhoring,Germany,2018-02-23,,,,,,19,1.17857142857143,8,8
Geiselhoring,Germany,2018-03-10,,,,,,16,1.29032258064516,13,5
Geiselhoring,Germany,2018-04-15,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-05-24,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-06-04,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-07-02,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-08-14,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-09-23,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-10-08,,,,,,0,0.0,0,0
Geiselhoring,Germany,2018-11-02,,,,,,2,0.0666666666666667,2,1
Geiselhoring,Germany,2018-12-14,,,,,,2,0.0645161290322581,2,1
Geisenfeld_Eichelberg,Germany,2015-01-30,,,,,,7,1.70967741935484,23,13
Geisenfeld_Eichelberg,Germany,2015-02-11,,,,,,12,0.821428571428571,7,7
Geisenfeld_Eichelberg,Germany,2015-03-07,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2015-04-13,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2015-10-26,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2015-11-07,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2015-12-17,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2016-01-17,,,,,,26,2.90322580645161,12,14
Geisenfeld_Eichelberg,Germany,2016-02-20,,,,,,1,0.0344827586206897,1,1
Geisenfeld_Eichelberg,Germany,2016-03-19,,,,,,3,0.129032258064516,2,3
Geisenfeld_Eichelberg,Germany,2016-04-24,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2016-10-12,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2016-11-26,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2016-12-27,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2017-01-24,,,,,,21,3.61290322580645,14,28
Geisenfeld_Eichelberg,Germany,2017-02-22,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2017-03-15,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2017-04-01,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2017-10-30,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2017-11-26,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2017-12-15,,,,,,17,0.580645161290323,10,6
Geisenfeld_Eichelberg,Germany,2018-01-25,,,,,,4,0.129032258064516,2,3
Geisenfeld_Eichelberg,Germany,2018-02-27,,,,,,24,2.57142857142857,13,16
Geisenfeld_Eichelberg,Germany,2018-03-16,,,,,,6,0.516129032258065,5,7
Geisenfeld_Eichelberg,Germany,2018-04-30,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2018-10-07,,,,,,0,0.0,0,0
Geisenfeld_Eichelberg,Germany,2018-11-25,,,,,,1,0.0333333333333333,1,1
Geisenfeld_Eichelberg,Germany,2018-12-09,,,,,,0,0.0,0,0
Geretsried,Germany,2015-01-10,,,,,,55,9.12903225806452,30,22
Geretsried,Germany,2015-02-27,,,,,,18,13.5714285714286,32,24
Geretsried,Germany,2015-03-30,,,,,,3,2.67741935483871,15,8
Geretsried,Germany,2015-04-02,,,,,,3,0.1,3,1
Geretsried,Germany,2015-05-24,,,,,,0,0.0,0,0
Geretsried,Germany,2015-06-11,,,,,,0,0.0,0,0
Geretsried,Germany,2015-07-21,,,,,,0,0.0,0,0
Geretsried,Germany,2015-08-22,,,,,,0,0.0,0,0
Geretsried,Germany,2015-09-13,,,,,,0,0.0,0,0
Geretsried,Germany,2015-10-03,,,,,,0,0.0,0,0
Geretsried,Germany,2015-11-02,,,,,,18,1.06666666666667,13,6
Geretsried,Germany,2015-12-13,,,,,,0,0.0,0,0
Geretsried,Germany,2016-01-23,,,,,,43,5.06451612903226,22,15
Geretsried,Germany,2016-02-23,,,,,,21,1.0,9,4
Geretsried,Germany,2016-03-05,,,,,,49,2.67741935483871,18,9
Geretsried,Germany,2016-04-13,,,,,,4,0.133333333333333,4,1
Geretsried,Germany,2016-05-22,,,,,,0,0.0,0,0
Geretsried,Germany,2016-06-05,,,,,,0,0.0,0,0
Geretsried,Germany,2016-07-30,,,,,,0,0.0,0,0
Geretsried,Germany,2016-08-11,,,,,,0,0.0,0,0
Geretsried,Germany,2016-09-25,,,,,,0,0.0,0,0
Geretsried,Germany,2016-10-20,,,,,,0,0.0,0,0
Geretsried,Germany,2016-11-25,,,,,,0,0.233333333333333,3,3
Geretsried,Germany,2016-12-12,,,,,,1,0.032258064516129,1,1
Geretsried,Germany,2017-01-20,,,,,,65,18.6451612903226,32,29
Geretsried,Germany,2017-02-16,,,,,,2,1.64285714285714,13,7
Geretsried,Germany,2017-03-30,,,,,,0,0.0,0,0
Geretsried,Germany,2017-04-28,,,,,,7,0.233333333333333,5,3
Geretsried,Germany,2017-05-02,,,,,,0,0.0,0,0
Geretsried,Germany,2017-06-27,,,,,,0,0.0,0,0
Geretsried,Germany,2017-07-24,,,,,,0,0.0,0,0
Geretsried,Germany,2017-08-15,,,,,,0,0.0,0,0
Geretsried,Germany,2017-09-11,,,,,,0,0.0,0,0
Geretsried,Germany,2017-10-27,,,,,,0,0.0,0,0
Geretsried,Germany,2017-11-22,,,,,,7,0.233333333333333,7,1
Geretsried,Germany,2017-12-15,,,,,,49,4.96774193548387,27,22
Geretsried,Germany,2018-01-17,,,,,,36,2.61290322580645,20,11
Geretsried,Germany,2018-02-20,,,,,,26,3.21428571428571,8,19
Geretsried,Germany,2018-03-05,,,,,,9,0.67741935483871,4,6
Geretsried,Germany,2018-04-08,,,,,,0,0.0,0,0
Geretsried,Germany,2018-05-03,,,,,,0,0.0,0,0
Geretsried,Germany,2018-06-04,,,,,,0,0.0,0,0
Geretsried,Germany,2018-07-20,,,,,,0,0.0,0,0
Geretsried,Germany,2018-08-29,,,,,,0,0.0,0,0
Geretsried,Germany,2018-09-29,,,,,,0,0.0,0,0
Geretsried,Germany,2018-10-25,,,,,,0,0.0,0,0
Geretsried,Germany,2018-11-04,,,,,,7,0.433333333333333,7,3
Geretsried,Germany,2018-12-24,,,,,,10,0.838709677419355,5,9
Gerstetten_Dettingen,Germany,2015-01-30,,,,,,27,4.38709677419355,20,19
Gerstetten_Dettingen,Germany,2015-02-07,,,,,,10,9.89285714285714,20,27
Gerstetten_Dettingen,Germany,2015-03-07,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-04-18,,,,,,2,0.0666666666666667,2,1
Gerstetten_Dettingen,Germany,2015-05-12,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-06-24,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-07-27,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-08-25,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-09-02,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-10-07,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2015-11-30,,,,,,3,0.1,2,2
Gerstetten_Dettingen,Germany,2015-12-01,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-01-20,,,,,,28,4.06451612903226,17,13
Gerstetten_Dettingen,Germany,2016-02-27,,,,,,9,0.310344827586207,5,4
Gerstetten_Dettingen,Germany,2016-03-28,,,,,,8,0.258064516129032,8,1
Gerstetten_Dettingen,Germany,2016-04-03,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-05-05,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-06-16,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-07-18,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-08-23,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-09-03,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-10-15,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-11-21,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2016-12-30,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-01-06,,,,,,13,4.7741935483871,11,25
Gerstetten_Dettingen,Germany,2017-02-16,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-03-18,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-04-22,,,,,,9,0.3,9,1
Gerstetten_Dettingen,Germany,2017-05-12,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-06-28,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-07-23,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-08-18,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-09-16,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-10-13,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-11-21,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2017-12-29,,,,,,20,0.870967741935484,8,10
Gerstetten_Dettingen,Germany,2018-01-11,,,,,,25,1.25806451612903,15,4
Gerstetten_Dettingen,Germany,2018-02-22,,,,,,16,3.0,11,13
Gerstetten_Dettingen,Germany,2018-03-18,,,,,,5,0.741935483870968,4,7
Gerstetten_Dettingen,Germany,2018-04-14,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-05-04,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-06-14,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-07-09,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-08-26,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-09-16,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-10-20,,,,,,5,0.161290322580645,5,1
Gerstetten_Dettingen,Germany,2018-11-14,,,,,,0,0.0,0,0
Gerstetten_Dettingen,Germany,2018-12-11,,,,,,1,0.032258064516129,1,1
Goggingen,Germany,2015-01-05,,,,,,32,4.2258064516129,21,20
Goggingen,Germany,2015-02-26,,,,,,10,7.67857142857143,20,21
Goggingen,Germany,2015-03-22,,,,,,0,0.0,0,0
Goggingen,Germany,2015-04-10,,,,,,0,0.0,0,0
Goggingen,Germany,2015-05-23,,,,,,0,0.0,0,0
Goggingen,Germany,2015-06-19,,,,,,0,0.0,0,0
Goggingen,Germany,2015-07-23,,,,,,0,0.0,0,0
Goggingen,Germany,2015-08-22,,,,,,0,0.0,0,0
Goggingen,Germany,2015-09-08,,,,,,0,0.0,0,0
Goggingen,Germany,2015-10-12,,,,,,0,0.0,0,0
Goggingen,Germany,2015-11-28,,,,,,3,0.1,2,2
Goggingen,Germany,2015-12-03,,,,,,0,0.0,0,0
Goggingen,Germany,2016-01-16,,,,,,37,5.38709677419355,22,12
Goggingen,Germany,2016-02-03,,,,,,6,0.206896551724138,5,2
Goggingen,Germany,2016-03-28,,,,,,9,0.290322580645161,8,2
Goggingen,Germany,2016-04-25,,,,,,0,0.0,0,0
Goggingen,Germany,2016-05-11,,,,,,0,0.0,0,0
Goggingen,Germany,2016-06-30,,,,,,0,0.0,0,0
Goggingen,Germany,2016-07-13,,,,,,0,0.0,0,0
Goggingen,Germany,2016-08-15,,,,,,0,0.0,0,0
Goggingen,Germany,2016-09-22,,,,,,0,0.0,0,0
Goggingen,Germany,2016-10-03,,,,,,0,0.0,0,0
Goggingen,Germany,2016-11-21,,,,,,0,0.0,0,0
Goggingen,Germany,2016-12-09,,,,,,0,0.0,0,0
Goggingen,Germany,2017-01-20,,,,,,32,9.7741935483871,17,28
Goggingen,Germany,2017-02-26,,,,,,2,0.0714285714285714,2,1
Goggingen,Germany,2017-03-23,,,,,,0,0.0,0,0
Goggingen,Germany,2017-04-16,,,,,,0,0.0,0,0
Goggingen,Germany,2017-05-13,,,,,,0,0.0,0,0
Goggingen,Germany,2017-06-29,,,,,,0,0.0,0,0
Goggingen,Germany,2017-07-08,,,,,,0,0.0,0,0
Goggingen,Germany,2017-08-09,,,,,,0,0.0,0,0
Goggingen,Germany,2017-09-29,,,,,,0,0.0,0,0
Goggingen,Germany,2017-10-22,,,,,,0,0.0,0,0
Goggingen,Germany,2017-11-02,,,,,,1,0.0333333333333333,1,1
Goggingen,Germany,2017-12-21,,,,,,29,1.48387096774194,12,11
Goggingen,Germany,2018-01-29,,,,,,33,2.2258064516129,22,6
Goggingen,Germany,2018-02-08,,,,,,8,0.714285714285714,5,8
Goggingen,Germany,2018-03-28,,,,,,7,0.387096774193548,5,4
Goggingen,Germany,2018-04-03,,,,,,0,0.0,0,0
Goggingen,Germany,2018-05-25,,,,,,0,0.0,0,0
Goggingen,Germany,2018-06-20,,,,,,0,0.0,0,0
Goggingen,Germany,2018-07-17,,,,,,0,0.0,0,0
Goggingen,Germany,2018-08-07,,,,,,0,0.0,0,0
Goggingen,Germany,2018-09-23,,,,,,0,0.0,0,0
Goggingen,Germany,2018-10-23,,,,,,0,0.0,0,0
Goggingen,Germany,2018-11-23,,,,,,0,0.0,0,0
Goggingen,Germany,2018-12-11,,,,,,3,0.0967741935483871,2,2
Goppingen_Jebenhausen,Germany,2015-01-19,,,,,,11,1.41935483870968,14,7
Goppingen_Jebenhausen,Germany,2015-03-14,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-04-12,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-05-29,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-06-09,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-07-17,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-08-17,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-09-11,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-10-30,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-11-01,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2015-12-20,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-01-29,,,,,,22,3.32258064516129,15,10
Goppingen_Jebenhausen,Germany,2016-02-17,,,,,,1,0.0344827586206897,1,1
Goppingen_Jebenhausen,Germany,2016-03-25,,,,,,4,0.129032258064516,4,1
Goppingen_Jebenhausen,Germany,2016-04-06,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-05-12,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-06-29,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-07-22,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-08-05,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-09-26,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-10-28,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-11-15,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2016-12-23,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-01-19,,,,,,26,5.45161290322581,12,27
Goppingen_Jebenhausen,Germany,2017-02-25,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-03-30,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-04-29,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-05-29,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-06-17,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-07-01,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-08-24,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-09-03,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-10-23,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2017-11-20,,,,,,1,0.0333333333333333,1,1
Goppingen_Jebenhausen,Germany,2017-12-20,,,,,,10,0.32258064516129,3,4
Goppingen_Jebenhausen,Germany,2018-01-02,,,,,,1,0.032258064516129,1,1
Goppingen_Jebenhausen,Germany,2018-02-27,,,,,,5,0.214285714285714,4,3
Goppingen_Jebenhausen,Germany,2018-03-25,,,,,,5,0.258064516129032,5,2
Goppingen_Jebenhausen,Germany,2018-04-21,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-05-06,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-06-30,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-07-06,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-08-14,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-09-01,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-10-29,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-11-21,,,,,,0,0.0,0,0
Goppingen_Jebenhausen,Germany,2018-12-11,,,,,,2,0.0645161290322581,2,1
Gorisried,Germany,2015-01-29,,,,,,82,14.3225806451613,56,21
Gorisried,Germany,2015-02-14,,,,,,61,39.3571428571429,65,28
Gorisried,Germany,2015-03-10,,,,,,10,5.09677419354839,26,17
Gorisried,Germany,2015-04-26,,,,,,22,0.733333333333333,9,6
Gorisried,Germany,2015-05-06,,,,,,0,0.0,0,0
Gorisried,Germany,2015-06-24,,,,,,0,0.0,0,0
Gorisried,Germany,2015-07-10,,,,,,0,0.0,0,0
Gorisried,Germany,2015-08-18,,,,,,0,0.0,0,0
Gorisried,Germany,2015-09-19,,,,,,0,0.0,0,0
Gorisried,Germany,2015-10-23,,,,,,2,0.0645161290322581,2,1
Gorisried,Germany,2015-11-22,,,,,,19,2.06666666666667,12,8
Gorisried,Germany,2015-12-22,,,,,,0,0.0,0,0
Gorisried,Germany,2016-01-01,,,,,,58,7.90322580645161,26,19
Gorisried,Germany,2016-02-19,,,,,,47,3.68965517241379,22,15
Gorisried,Germany,2016-03-18,,,,,,40,5.16129032258065,26,15
Gorisried,Germany,2016-04-02,,,,,,20,0.666666666666667,14,3
Gorisried,Germany,2016-05-03,,,,,,0,0.0,0,0
Gorisried,Germany,2016-06-29,,,,,,0,0.0,0,0
Gorisried,Germany,2016-07-13,,,,,,0,0.0,0,0
Gorisried,Germany,2016-08-20,,,,,,0,0.0,0,0
Gorisried,Germany,2016-09-21,,,,,,0,0.0,0,0
Gorisried,Germany,2016-10-07,,,,,,0,0.0,0,0
Gorisried,Germany,2016-11-29,,,,,,0,0.7,6,4
Gorisried,Germany,2016-12-02,,,,,,5,0.451612903225806,5,4
Gorisried,Germany,2017-01-28,,,,,,82,20.0967741935484,32,29
Gorisried,Germany,2017-02-21,,,,,,13,1.35714285714286,10,9
Gorisried,Germany,2017-03-14,,,,,,14,0.548387096774194,6,4
Gorisried,Germany,2017-04-11,,,,,,33,1.76666666666667,15,6
Gorisried,Germany,2017-05-29,,,,,,0,0.0,0,0
Gorisried,Germany,2017-06-28,,,,,,0,0.0,0,0
Gorisried,Germany,2017-07-05,,,,,,0,0.0,0,0
Gorisried,Germany,2017-08-27,,,,,,0,0.0,0,0
Gorisried,Germany,2017-09-20,,,,,,0,0.0,0,0
Gorisried,Germany,2017-10-10,,,,,,0,0.0,0,0
Gorisried,Germany,2017-11-28,,,,,,35,2.73333333333333,11,15
Gorisried,Germany,2017-12-03,,,,,,96,13.0645161290323,30,30
Gorisried,Germany,2018-01-02,,,,,,54,2.58064516129032,20,6
Gorisried,Germany,2018-02-05,,,,,,25,3.64285714285714,8,18
Gorisried,Germany,2018-03-27,,,,,,17,1.51612903225806,8,11
Gorisried,Germany,2018-04-28,,,,,,0,0.0,0,0
Gorisried,Germany,2018-05-16,,,,,,0,0.0,0,0
Gorisried,Germany,2018-06-22,,,,,,0,0.0,0,0
Gorisried,Germany,2018-07-01,,,,,,0,0.0,0,0
Gorisried,Germany,2018-08-18,,,,,,0,0.0,0,0
Gorisried,Germany,2018-09-22,,,,,,0,0.0,0,0
Gorisried,Germany,2018-10-30,,,,,,2,0.0645161290322581,2,1
Gorisried,Germany,2018-11-18,,,,,,5,0.333333333333333,5,3
Gorisried,Germany,2018-12-06,,,,,,12,1.58064516129032,7,12
Gorwihl_Segeten,Germany,2015-01-04,,,,,,84,13.2258064516129,55,20
Gorwihl_Segeten,Germany,2015-02-20,,,,,,39,56.4814814814815,70,27
Gorwihl_Segeten,Germany,2015-03-30,,,,,,7,8.96774193548387,49,9
Gorwihl_Segeten,Germany,2015-04-15,,,,,,10,0.366666666666667,8,2
Gorwihl_Segeten,Germany,2015-05-18,,,,,,0,0.0,0,0
Gorwihl_Segeten,Germany,2015-06-19,,,,,,0,0.0,0,0
